Espece,Diametre minimum du chapeau,Diametre maximum du chapeau,Couleur du chapeau,Forme du chapeau,Surface du chapeau,Type de marge,Couleur de la marge,Dessous du chapeau,Couleur au dessous du chapeau,Oxydation du chapeau,Couleur de l oxydation du chapeau,Mode d insertion du dessous du chapeau avec le pied,Espace entre les lamelles,Type de lamelles,Couleur du pied,Pïed creux ou plein,Forme du pied,Longueur du pied,Surface su pied,Position du pied par rapport au chapeau,Presence d un anneau,Orientation de l anneau,Mobilite de l anneau,Couleur de l anneau,Poussee en touffe,Couleur de la base du pied,Couleur de la chair,Oxydation de la chair,Couleur de l oxydation,Fermete de la chair,Odeur,Latex,Couleur du latex,Mois de poussees le plus tot,Mois de poussees le plus tard,Milieu,Pousse sur du bois ou non,Nom vernaculaire,Comestibilite,Commentaires,Synonymes,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Acetabula vulgaris,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Pezize vulgaire,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Agaricus abruptibulbus,8,12,blanc,,ecailleuse ; mechuleuse ; squameuse,,,lamelles,gris ; rouge ; brun ; noir,absence d oxydation,,libres,serrees,normal ;,blanc,pied creux,cylindrique ; tubulaire ; mince ; elance ; grele ; bulbeux ; volve,,,centrale,oui,descendant,,blanc ;,non,,blanc,oui,jaune,,anis ; agreable,non,,juin ; janvier,octobre ; decembre,coniferes,non,Psalliote a pied bulbeux,comestible,Peut etre confondu avec Agaricus silvicola (psalliote des bois),Agaricus essetei,;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus limacinus,0,0,,convexe ; plan ; mamelonne,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non, ,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hygrophore limace,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus lindtneri,0,5,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,janvier ; janvier,decembre ; decembre,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus lucorum,0,0,,,,,,lamelles,,absence d oxydation,,,espacees,normal ;,,pied plein,,,,centrale,non,,,,non, ,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus marzuolus,0,15,gris ; noir,convexe ; plan,visqueuse ; glutineuse ; gluante,,,lamelles,blanc,absence d oxydation,,adnees ; decurrentes ;,,,gris ; blanc ;,pied plein,cylindrique ; tubulaire ; obese ; ventru ; trapu ;,,,centrale,non,,,,non, ,blanc,non,,,,non,,octobre ; janvier,decembre ; juin,feuillus ; coniferes,non,Hygrophore de mars,,,,;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus nemoreus,0,12,jaune ; brun,convexe,fibrileuse,,,lamelles,blanc,absence d oxydation,,decurrentes,,normal ;,,pied plein,cylindrique ; tubulaire,,pruineuse ; avec du talc ;,centrale,non,,,,non, ,blanc,non,,,farine ;,non,,janvier ; janvier,decembre ; decembre,feuillus,non,Hygrophore des bois,bon comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus niveus,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non, ,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hygrophore blanc,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus olivaceoalbus,2,5,gris ; brun,,visqueuse ; glutineuse ; gluante ; brilante,enroulee ; involutee,,lamelles,blanc ; creme,absence d oxydation,,decurrentes,espacees,normal ;,blanc ; gris ; brun,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ; mince ; elance ; grele,pied long,marbre ; reseau ; reticule ;,centrale,non,,,,non, ,blanc,non,,molle,faible ;,non,,septembre ; janvier,novembre ; decembre,coniferes,non,Hygrophore olivace et blanc,bon comestible,,,;;;;;;;;;;;;;;
Hygrophorus penarius,0,15,blanc,hemispherique ; campanule ; convexe ; etale ; mamelonne,feutre ; lisse ; glabre,,,lamelles,blanc ; creme,absence d oxydation,,,,normal ;,blanc,pied plein,cylindrique ; tubulaire ; obese ; ventru ; trapu ;,,lisse ; glabre ; seche ;,centrale,non,,,,non, ,,non,,,,non,,janvier ; janvier,decembre ; decembre,feuillus,non,Hygrophore comestible,comestible,,,;;;;;;;;;;;;;;;;;;;;;;
hygrophorus poetarum,0,20,blanc ; creme ; rose ;,convexe ; mamelonne,visqueuse ; glutineuse ; gluante ; feutre,,,lamelles,blanc,absence d oxydation,,adnees ; decurrentes ;,,normal ;,blanc ; creme ;,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,,centrale,non,,,,non, ,blanc,non,,,agreable ;,non,,janvier ; janvier,decembre ; decembre,feuillus,non,Hygrophore des poetes,comestible,Principalement sous les hetres,,;;;;;;;;;;;;;;;;
Hygrophorus pseudodiscoideus,0,6,brun,convexe,,,plus claire,lamelles,blanc,,,decurrentes,,,blanc ; rose ;,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,lisse ; glabre ; seche ;,centrale,non,,,,non, ,blanc ; rose,non,,,,non,,janvier ; janvier,decembre ; decembre,feuillus,non,,,,,;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus psittacinus,0,0,,,,,,lamelles,,absence d oxydation,,,espacees,normal ;,,pied plein,,,,centrale,non,,,,non, ,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus pudorinus,5,15,orange ; jaune,,visqueuse ; glutineuse ; gluante ; lisse ; glabre,enroulee ; involutee,,lamelles,blanc ; rose,absence d oxydation,,adnees decurrentes,espacees,normal ;,blanc ; jaune ; orange,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,visqueuse ; glutineuse ; gluante ; ecailleuse ; mechuleuse ; squameuse,centrale,non,,,,non, ,blanc ; orange,non,,,terebenthine ;,non,,aout ; janvier,novembre ; decembre,coniferes,non,Hygrophore pudibond,non comestible,Pousse sous les sapins,,;;;;;;;;;;;;
hygrophorus puniceus,0,0,,hemispherique ; convexe ; plan ; mamelonne ;,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non, ,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hygrophore rouge ponceau,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus purpurascens,0,10,rose ; rouge,convexe,ecailleuse ; mechuleuse ; squameuse ; ridee ; sillonnee ; striee ,,,lamelles,creme ; rose,absence d oxydation,,,,,blanc,pied plein,cylindrique ; tubulaire ; obese ; ventru ; trapu ;,,,centrale,oui,,,blanc ;,non,rose ; rouge ; ,blanc,non,,,,non,,janvier ; janvier,decembre ; decembre,coniferes,non,Hygrophore pourpre,,,,;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus pustulatus,0,6,gris ; creme,convexe ; plan,mouchete ; tachetee,,plus claire,lamelles,blanc,absence d oxydation,,decurrentes,espacees,normal ;,gris ; creme ; blanc,pied plein,cylindrique ; tubulaire ; mince ; elance ; grele ;,,mouchetee ; tachetee ;,centrale,non,,,,non, ,blanc ; grise,non,,,,non,,janvier ; janvier,decembre ; decembre,coniferes ; feuillus,non,Hygrophore pustuleux,non comestible,Principalement sous les epiceas,,;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus queletii,0,6,blanc,convexe ; mamelonne,,,,lamelles,jaune ; blanc,absence d oxydation,,decurrentes,espacees,normal ;,blanc,pied plein,cylindrique ; tubulaire,,ecailleuse ; mechuleuse ; squameuse ;,centrale,non,,,,non, ,blanc,non,,,,non,,janvier ; janvier,decembre ; decembre,coniferes,non,Hygrophore de Quelet,non comestible,Principalement sous les melezes,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus russula,0,15,blanc ; brun ; rose ;,convexe ; deprime,,,,lamelles,blanc ; rose,absence d oxydation,,adnees,serrees,normal ;,blanc ; brun ; rose,pied plein,cylindrique ; tubulaire ; obese ; ventru ; trapu ;,,,centrale,non,,,,non,brun ; rose ;,blanc,non,,,,non,,janvier ; janvier,decembre ; decembre,feuillus,non,Hygrophore russule,comestible,Ressemble a une russule,,;;;;;;;;;;;;;;;;;;;;;;;
Hygrophorus speciosus,0,0,,,,,,lamelles,,absence d oxydation,,,espacees,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hymenochaete rubiginosa,0,0,,hemispherique ; campanule ; plan ; deprime ;,,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hymenochete rouille,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hymenochaete tabacina,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hymenoscyphus fagineus,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hyphoderma radula,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypholoma candolleana,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Hypholome de De Candolle,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypholoma capnoides,2,6,jaune ; orange,,lisse ; glabre,,,lamelles,gris ; violet,absence d oxydation,,adnees,serrees,normal ;,blanc ; brun ;,pied creux,cylindrique ; tubulaire ; mince ; elance ; grele ; sinueux ; arque ; coude ; irregulier ; torsade,,fibrileuse ;,centrale,non,,,,oui,,blanc ; brun,non,,,faible ;,non,,septembre ; janvier,decembre ;" decembre,coniferes,oui,Hypholome a lames enfumees,comestible,""Attention, il ressemble beaucoup a Hypholoma fasciculare (hypholome en touffe)"",,";;;;;;;;;;;;;;;;;;;;
Hypholoma elongatum,0,0,,hemispherique ; convexe ; plan,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypholoma fasciculare,2,7,jaune,,lisse ; glabre ; mate,,,lamelles,jaune ; vert ; brun ;,absence d oxydation,,adnees echancrees ; emarginees,serrees,normal ;,jaune,pied plein,cylindrique ; tubulaire ; mince ; elance ; grele ; sinueux ; arque ; coude ; irregulier ; torsade,,fibrileuse ;,centrale,non,,,,oui,,jaune,non,,,desagreable ;,non,,avril ; janvier,decembre ; decembre,feuillus ; coniferes,oui,Hypholome en touffes,mortel,Lames et chair jaunes,,;;;;;;;;;;;;;;;;;;;
Hypholoma marginatum,0,0,,campanule ; plan,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypholoma radicosum,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypholoma sublateritium,4,12,jaune ; rose ; rouge ;,,ecailleuse ; mechuleuse ; squameuse,,,lamelles,jaune ; gris ; violet ;,absence d oxydation,,echancrees ; emarginees,,normal ;,jaune,pied plein,cylindrique ; tubulaire ; mince ; elance ; grele ;,,fibrileuse ;,centrale,non,,,,oui,,jaune ; brun ; rouge ;,non,,,desagreable ;,non,,avril ; janvier,decembre ;" decembre,feuillus,oui,Hypholome couleur de brique,toxique,""Lames jaune pâle puis gris violet, chair rouge brune dans le pied et jaune pâle dans le chapeau"",,";;;;;;;;;;;;;;;;;;
Hypocrea gelatinosa,0,0,,campanule ; convexe ; plan,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypoxylon fragiforme,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypoxylon howeanum,0,0,,,,,,ni lamelles ni tubes,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe asterospora,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe bongardii,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe cookei,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe corydalina,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Inocybe a mamelon vert,toxique,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe dulcamara,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Inocybe doux amer,toxique,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe fastigiata,2,6,jaune ; brun,conique ; campanule ; etale ; umbone ;,fibrileuse ; mate,recurvee ; relevee ; reflechie ; retournee ; revolutee,,lamelles,jaune ; brun,absence d oxydation,,adnees echancrees ; emarginees,serrees,normal ;,blanc ; brun ;,pied plein,cylindrique ; tubulaire,,fibrileuse ; pruineuse ; avec du talc,centrale,non,,,,non,,blanc,non,,,sperme ;,non,,juin ; janvier,octobre ; decembre,feuillus ; coniferes,non,Inocybe fastigie,mortel,,,;;;;;;;;;;;;;;;;;;
Inocybe fraudans,3,7,jaune ; brun ; rouge ;,conique ; plan ; umbone ; mamelonne ;,ecailleuse ; mechuleuse ; squameuse ; fibrileuse,,,lamelles,blanc ; gris ; rose ; brun,absence d oxydation,,echancrees ; emarginees,espacees,normal ;,blanc ; brun ;,pied plein,cylindrique ; tubulaire ; aminci a la base ; aminci au sommet ; attenue ; base pointue ; renfle ; fuseau ; fusiforme ;,,fibrileuse ;,centrale,non,,,,non,,blanc,oui,rouge,,poire ;,non,,juin ; janvier,octobre ; decembre,feuillus ; coniferes,non,Inocybe a odeur de corydalis ; Inocybe a odeur de poire,toxique,Son odeur de poire trop mûre est un bon moyen de le reconnaître,Inocybe pyriodora,;;;;;;;;
Inocybe geophylla,1,4,blanc ; creme,campanule ; convexe ; etale ; mamelonne ;,fibrileuse ; mate,,,lamelles,blanc ; gris ; brun ; orange,absence d oxydation,,echancrees ; emarginees,serrees,normal ;,blanc,pied plein,cylindrique ; tubulaire ; sinueux ; arque ; coude ; irregulier ; torsade ;,,ridee ; sillons ; striee ; brillante,centrale,non,,,,non,,blanc ; jaune,non,,,sperme ;,non,,juillet ; janvier,novembre ; decembre,feuillus ; coniferes,oui,Inocybe a lames terreuses ; Inocybe a lames couleur de terre,toxique,,,;;;;;;;;;;;;;
Inocybe godeyi,0,0,,conique ; mamelonne ; deprime,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Inocybe de Godey,toxique,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe haemacta,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe hirtella,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe jurana,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Inocybe du jura,toxique,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe lacera,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe lanuginosa,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe maculata,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Inocybe macule,toxique,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe margaritispora,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe napipes,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe patouillardii,3,8,blanc ; jaune,,fibrileuse,,,lamelles,blanc ; brun ; rouge ;,presence d oxydation,rouge ;,echancrees ; emarginees,serrees,normal ;,blanc ; jaune ;,pied plein,cylindrique ; tubulaire ; bulbeux ; volve ;,,,centrale,non,,,,non,,blanc,oui,rouge,,agreable ; fruitee,non,,mai ; janvier,juillet ;" decembre,feuillus,non,Inocybe de patouillard,mortel,""Contrairement a Calocybe gambosa (tricholome de la Saint Georges), Inocybe patouillardi ne sent pas la farine et sa chaire s'oxyde de rouge, en particulier dans le pied."",Inocybe erubescens,";;;;;;;;;;;;;;;;;;;;;;;;
Inocybe perlata,0,0,,conique ; campanule ; etale ; umbone ;,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe petiginosa,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe pusio,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe rimosa,2,6,jaune ; brun,campanule ; convexe ; etale ; mamelonne ;,fibrileuse ; mate,recurvee ; relevee ; reflechie ; retournee ; revolutee,,lamelles,jaune ; brun,absence d oxydation,,adnees echancrees ; emarginees,serrees,normal ;,blanc ; brun ;,pied plein,cylindrique ; tubulaire,,fibrileuse ; pruineuse ; avec du talc,centrale,non,,,,non,,blanc,non,,,sperme ;,non,,juin ; janvier,octobre ; decembre,feuillus ; coniferes,non,Inocybe fastigie,mortel,,,;;;;;;;;;;;;;;;;;;
Inocybe umbratica,0,0,,conique ; plan ; umbone ; mamelonne ;,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inocybe whitei,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inonotus dryadeus,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Polypore du chene,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inonotus hispidus,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,Polypore herisse,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inonotus obliquus,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inonotus radiatus,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ischnoderma benzoinum,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ischnoderma resinosum,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kuehneromyces nameko,0,0,,convexe ; plan,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kuehneromyces spectabilis,0,0,,,,,,lamelles,,absence d oxydation,,,,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laccaria amethystea,2,5,violet,,,enroulee ; involutee,,lamelles,violet,absence d oxydation,,adnees decurrentes,espacees,normal ;,violet,pied plein,cylindrique ; tubulaire ; mince ; elance ; grele ;,pied long,fibrileuse ;,centrale,non,,,,non,,violet,non,,,faible ;,non,,juin ; janvier,novembre ; decembre,feuillus ; coniferes,non,Laccaire amethyste ; Clitocybe laque variete violette,comestible,Peut etre confondu avec le mycene pur mais ce dernier a une forte odeur de radis,Laccaria amethystina,;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laccaria bicolor,0,0,,convexe ; etale ; nombril ; ombilique ; ondule ;,,,,lamelles,,absence d oxydation,,,espacees,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laccaria laccata,2,5,brun ; rouge,,fibrileuse ; mate,enroulee ; involutee,,lamelles,rose,absence d oxydation,,adnees decurrentes,espacees,normal ;,brun ; rouge ;,pied plein,cylindrique ; tubulaire ; mince ; elance ; grele ;,pied long,fibrileuse ;,centrale,non,,,,non,,rouge,non,,,epicee ;,non,,juin ; janvier,novembre ; decembre,feuillus ; coniferes,non,Clitocybe laque ; Laccaire laccata,comestible,,,;;;;;;;;;;;;;;;;;;;;;;;
Laccaria laccata fulva,0,0,,convexe ; nombril ; ombilique,,,,lamelles,,absence d oxydation,,,espacees,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laccaria proxima,0,0,,,,,,lamelles,,absence d oxydation,,,espacees,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laccaria tortilis,0,0,,,,,,lamelles,,absence d oxydation,,,espacees,normal ;,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lachnellula willkommii,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lachnum fuscescens,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lachnum virgineum,0,0,,,,,,,,absence d oxydation,,,,,,pied plein,,,,centrale,non,,,,non,,,non,,,,non,,janvier ; janvier,decembre ; decembre,,non,,non comestible,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
